egoid,major1rc_4,major2rc_4,majorevent_4
20507,333.06284153005464,227.30769230769232,no
71592,333.06284153005464,227.30769230769232,no
15181,502.0,227.30769230769232,no
70209,333.06284153005464,227.30769230769232,no
78657,200.0,227.30769230769232,no
21887,128.0,227.30769230769232,no
48154,507.0,227.30769230769232,no
92953,333.06284153005464,227.30769230769232,no
90192,333.06284153005464,227.30769230769232,no
51495,309.0,227.30769230769232,yes
34344,333.06284153005464,227.30769230769232,no
21793,309.0,227.30769230769232,yes
37218,305.0,227.30769230769232,yes
17932,125.0,227.30769230769232,no
95026,333.06284153005464,227.30769230769232,no
66800,333.06284153005464,227.30769230769232,no
73693,333.06284153005464,227.30769230769232,no
80429,333.06284153005464,501.0,no
75149,130.0,406.0,no
61659,333.06284153005464,227.30769230769232,no
81420,401.0,403.0,yes
33740,507.0,227.30769230769232,yes
67709,111.0,108.0,no
36552,309.0,227.30769230769232,no
14301,503.0,227.30769230769232,no
63138,502.0,510.0,no
51298,304.0,227.30769230769232,no
74632,502.0,227.30769230769232,no
16654,117.0,128.0,no
54394,333.06284153005464,227.30769230769232,no
84768,507.0,227.30769230769232,no
29134,333.06284153005464,227.30769230769232,no
24029,506.0,227.30769230769232,no
35361,309.0,227.30769230769232,no
49086,406.0,227.30769230769232,yes
67917,333.06284153005464,227.30769230769232,no
85503,301.0,227.30769230769232,no
60008,333.06284153005464,227.30769230769232,no
55881,333.06284153005464,227.30769230769232,no
22119,333.06284153005464,227.30769230769232,no
39285,333.06284153005464,227.30769230769232,no
22460,333.06284153005464,227.30769230769232,no
25172,406.0,108.0,no
77134,333.06284153005464,227.30769230769232,no
22143,333.06284153005464,227.30769230769232,no
93766,333.06284153005464,227.30769230769232,no
45097,333.06284153005464,227.30769230769232,no
26289,333.06284153005464,227.30769230769232,no
95490,309.0,227.30769230769232,no
66979,333.06284153005464,227.30769230769232,no
23253,507.0,227.30769230769232,no
90079,304.0,227.30769230769232,no
47584,511.0,227.30769230769232,no
97990,401.0,506.0,no
39248,333.06284153005464,227.30769230769232,no
29354,333.06284153005464,227.30769230769232,no
91429,333.06284153005464,227.30769230769232,no
82269,109.0,135.0,no
22842,306.0,227.30769230769232,no
31311,333.06284153005464,227.30769230769232,no
33084,333.06284153005464,227.30769230769232,no
14279,401.0,109.0,no
91932,333.06284153005464,227.30769230769232,no
32404,333.06284153005464,227.30769230769232,no
73577,403.0,100.0,no
43177,128.0,227.30769230769232,no
36501,333.06284153005464,227.30769230769232,no
26857,305.0,114.0,no
28327,117.0,227.30769230769232,no
42674,333.06284153005464,227.30769230769232,no
79897,333.06284153005464,227.30769230769232,no
64978,333.06284153005464,227.30769230769232,no
52302,511.0,227.30769230769232,no
97050,507.0,227.30769230769232,no
46418,507.0,227.30769230769232,yes
86691,333.06284153005464,227.30769230769232,no
93002,503.0,506.0,yes
56543,110.0,111.0,no
92618,333.06284153005464,227.30769230769232,no
17470,306.0,227.30769230769232,no
74211,333.06284153005464,227.30769230769232,no
35180,137.0,110.0,no
89142,403.0,401.0,yes
24898,302.0,510.0,no
74413,507.0,227.30769230769232,no
38824,333.06284153005464,227.30769230769232,no
51723,333.06284153005464,227.30769230769232,no
79352,333.06284153005464,227.30769230769232,no
30814,333.06284153005464,227.30769230769232,no
90502,333.06284153005464,227.30769230769232,no
94456,333.06284153005464,227.30769230769232,no
70661,333.06284153005464,227.30769230769232,no
50976,305.0,227.30769230769232,no
55533,333.06284153005464,227.30769230769232,no
12156,333.06284153005464,227.30769230769232,no
76485,116.0,129.0,no
33239,510.0,227.30769230769232,no
72570,333.06284153005464,227.30769230769232,no
67574,302.0,227.30769230769232,no
42231,333.06284153005464,227.30769230769232,no
84960,333.06284153005464,227.30769230769232,no
31033,333.06284153005464,227.30769230769232,no
10469,510.0,227.30769230769232,no
77789,109.0,227.30769230769232,yes
47024,333.06284153005464,227.30769230769232,no
88582,134.0,227.30769230769232,no
83470,333.06284153005464,227.30769230769232,no
67015,501.0,227.30769230769232,no
26272,502.0,227.30769230769232,no
21909,333.06284153005464,227.30769230769232,no
88882,403.0,227.30769230769232,no
31985,333.06284153005464,227.30769230769232,no
91337,333.06284153005464,227.30769230769232,no
87664,333.06284153005464,227.30769230769232,no
19245,403.0,109.0,no
83748,401.0,112.0,no
49915,309.0,227.30769230769232,no
51865,333.06284153005464,227.30769230769232,no
78407,305.0,227.30769230769232,no
93787,507.0,227.30769230769232,no
52621,333.06284153005464,227.30769230769232,no
38914,333.06284153005464,227.30769230769232,no
19833,333.06284153005464,227.30769230769232,no
40864,511.0,109.0,no
18707,333.06284153005464,227.30769230769232,no
26718,333.06284153005464,227.30769230769232,no
63347,502.0,227.30769230769232,no
35824,333.06284153005464,227.30769230769232,no
48826,304.0,227.30769230769232,no
93246,333.06284153005464,227.30769230769232,no
75341,333.06284153005464,227.30769230769232,no
35925,403.0,501.0,no
