egoid,Trust_1_6,Trust_2_6,Trust_3_6,Trust_4_6,Trust_5_6,Trust_6_6,Trust_6,SelfEsteem_1_6,SelfEsteem_2_6,SelfEsteem_3_6,SelfEsteem_4_6,SelfEsteem_5_6,SelfEsteem_6_6,SelfEsteem_7_6,SelfEsteem_8_6,SelfEsteem_9_6,SelfEsteem_10_6,SelfEsteem_6,SelfReg_Exercise_1_6,SelfReg_Exercise_2_6,SelfReg_Exercise_3_6,SelfReg_Exercise_4_6,SelfReg_Exercise_5_6,SelfReg_Exercise_6_6,SelfReg_Exercise_7_6,SelfReg_Exercise_8_6,SelfReg_Exercise_9_6,SelfReg_Exercise_10_6,SelfReg_Exercise_11_6,SelfReg_Exercise_12_6,SelfReg_Exercise_13_6,SelfReg_Exercise_14_6,SelfReg_Exercise_15_6,SelfReg_Exercise_16_6,SRQE_Ext_6,SRQE_Introj_6,SRQE_Ident_6,SRQE_Intrin_6,SRQE_RAI_6,lonely_1_6,lonely_2_6,lonely_3_6,lonely_4_6,lonely_5_6,lonely_6_6,lonely_7_6,lonely_8_6,lonely_9_6,lonely_10_6,lonely_11_6,lonely_12_6,lonely_13_6,lonely_14_6,lonely_15_6,selsa_rom_6,selsa_fam_6,selsa_soc_6,SelfReg_1_6,SelfReg_3_6,SelfReg_4_6,SelfReg_5_6,SelfReg_6_6,SelfReg_7_6,SelfReg_8_6,SelfReg_9_6,SelfReg_10_6,SelfReg_11_6,SelfReg_12_6,SelfReg_13_6,selfreg_scale_6
95374,Disagree,Strongly Disagree,Disagree,Disagree,Agree,Agree,3.1666667,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,47.0,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,1.0,1.0,1.0,1.0,0.0,Strongly Disagree,Strongly Disagree,Agree,Somewhat Agree,Agree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Disagree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Agree,0.85961699,1.2369864,0.037446544,Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Disagree,Agree,2.4166667
71985,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,3.1666667,Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Agree,38.0,6,2,Somewhat true,Somewhat true,Somewhat true,5,Not at all true,5,5,Somewhat true,Not at all true,5,6,Not at all true,5,Very true,1.25,5.25,5.25,4.5,6.5,Disagree,Disagree,Somewhat Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,0.58810097,-0.88368267,0.49497983,Neutral,Strongly Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Agree,Disagree,Agree,2.0
43125,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,3.0,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,27.0,6,Not at all true,Somewhat true,5,5,Somewhat true,Not at all true,3,5,2,Not at all true,3,2,2,5,6,1.25,4.25,4.75,3.5,5.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.1221656,-0.47060698,0.36554557,Neutral,Agree,Agree,Neutral,Neutral,Agree,Neutral,Disagree,Agree,Agree,Disagree,Agree,2.6666667
98117,Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,2.3333333,Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Disagree,19.0,2,2,6,Not at all true,Somewhat true,2,Not at all true,3,5,6,Not at all true,2,Not at all true,5,5,6,2.25,1.5,4.25,5.0,8.25,Strongly Disagree,Strongly Disagree,Agree,Agree,Somewhat Disagree,Strongly Disagree,Agree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,0.89328164,-1.1146189,4.051352,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Neutral,Neutral,Agree,Disagree,Neutral,3.25
22989,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,4.1666665,Strongly Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,2.583333333333333,3.8333333333333335,5.5,5.666666666666667,7.833333333333333,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.5995954,-0.59657198,-0.66366839,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Neutral,2.1666667
24883,Agree,Agree,Disagree,Agree,Disagree,Agree,3.6666667,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,50.0,Very true,Not at all true,Very true,Not at all true,Somewhat true,Not at all true,Not at all true,Somewhat true,Somewhat true,Somewhat true,Not at all true,Somewhat true,3,Not at all true,5,5,1.0,3.0,4.25,5.0,9.25,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.5995954,-0.59657198,-0.66366839,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,1.4166666
65068,Agree,Agree,Disagree,Agree,Agree,Agree,3.166666633333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,34.666666666666664,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,3.583333333333333,4.083333333333333,5.666666666666667,5.166666666666667,4.75,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-1.1237540933333332,1.038898586,0.2587527753333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.3611111
20650,Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,2.5,Agree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,37.0,3,Not at all true,Not at all true,Somewhat true,Not at all true,Not at all true,2,3,2,2,Not at all true,Not at all true,2,Not at all true,Not at all true,Not at all true,1.25,2.5,1.25,1.75,-0.25,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.2962859,-0.59339207,-0.66659683,Agree,Agree,Disagree,Neutral,Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Disagree,3.5
19460,Agree,Agree,Disagree,Agree,Agree,Agree,3.1111111,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.0,3.25,5.0,5.166666666666667,10.083333333333334,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.6397700333333333,0.1819474433333333,0.2286127233333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.9722222
66815,Agree,Agree,Strongly Disagree,Agree,Disagree,Strongly Agree,4.0,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,42.0,Somewhat true,Not at all true,Very true,3,Somewhat true,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.0,3.0,5.75,5.75,12.25,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,Agree,Strongly Agree,-0.59312832,0.22078964,-0.93300825,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Agree,Neutral,Disagree,Disagree,Agree,Neutral,Strongly Disagree,Strongly Agree,1.75
89161,Agree,Agree,Disagree,Agree,Agree,Agree,3.666666633333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,37.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,2.833333333333333,4.166666666666667,6.25,5.583333333333333,7.583333333333333,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.1911284566666665,-0.2934086633333333,-0.7298615366666668,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.5
54956,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,29.0,5,Not at all true,3,Somewhat true,5,Not at all true,Not at all true,5,5,3,Not at all true,5,5,Not at all true,5,5,1.0,3.75,5.0,4.0,7.25,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.1050594,-0.39692578,-0.58427024,Agree,Agree,Neutral,Agree,Disagree,Agree,Neutral,Neutral,Agree,Agree,Agree,Disagree,3.4166667
14847,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,2.3333333,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,38.0,2,Not at all true,Very true,2,6,Not at all true,Not at all true,Somewhat true,6,6,Not at all true,5,3,Somewhat true,Very true,Very true,1.75,2.0,6.0,6.0,12.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,0.77712023,-1.1290774,1.4237014,Neutral,Agree,Neutral,Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,3.0833333
85453,Agree,Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Agree,4.0,Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,45.0,5,Not at all true,Very true,2,5,3,2,Very true,Very true,Very true,2,Very true,Somewhat true,2,Very true,Very true,1.75,3.5,6.5,7.0,13.5,Disagree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.56941932,-0.5168519,-0.80869782,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Strongly Agree,1.5833334
19827,Agree,Agree,Disagree,Agree,Agree,Agree,2.8888889,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,35.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.25,3.083333333333333,5.916666666666667,5.166666666666667,10.666666666666666,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.2579240833333334,-0.30983602,-0.4468915849999999,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.8611111
31121,Agree,Agree,Disagree,Agree,Agree,Agree,2.944444466666667,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,33.666666666666664,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,2.4166666666666665,2.833333333333333,4.833333333333333,4.75,6.666666666666667,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.1204040933333333,0.1147883733333332,0.4003537049999999,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.9166666666666665
38683,Agree,Agree,Disagree,Agree,Agree,Agree,3.6111111,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,35.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.25,3.25,5.833333333333333,5.666666666666667,11.416666666666666,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.2700872666666666,-0.1354995166666666,-0.39956577,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.3888889
82918,Agree,Agree,Disagree,Agree,Agree,Agree,3.6111110666666666,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,37.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,3.083333333333333,4.5,5.0,4.833333333333333,4.0,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.2973454133333333,-0.4009423636666667,-0.3925396766666666,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.1388888666666666
43382,Agree,Agree,Disagree,Agree,Agree,Agree,3.499999966666667,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,36.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,4.25,5.583333333333333,5.916666666666667,6.083333333333333,4.0,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.52933704,0.1562390099999999,0.2163744699999999,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.3611111
44344,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,2.5,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,31.0,6,Not at all true,6,Somewhat true,5,2,Not at all true,6,Very true,6,Not at all true,6,6,Not at all true,6,Very true,1.0,4.5,6.25,6.0,11.75,Agree,Somewhat Agree,Disagree,Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Somewhat Agree,Agree,Agree,-0.89240891,-0.22465393,0.67582768,Strongly Disagree,Disagree,Agree,Disagree,Agree,Agree,Neutral,Agree,Agree,Strongly Disagree,Disagree,Agree,2.0833333
94215,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,2.8333333,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,32.0,Somewhat true,Not at all true,Very true,Not at all true,3,2,Not at all true,Very true,Very true,Very true,Not at all true,Very true,Not at all true,2,Very true,Very true,1.25,2.0,6.0,7.0,15.5,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,-1.5166932,-0.39490426,-0.73667639,Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Neutral,1.8333334
80675,Agree,Agree,Disagree,Agree,Agree,Agree,3.2777777666666665,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,33.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.5,2.583333333333333,6.416666666666667,5.416666666666667,11.666666666666666,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.8613279133333333,-0.2787765766666666,-0.6224937033333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.6666666666666665
57144,Agree,Agree,Agree,Agree,Strongly Agree,Agree,2.8333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,38.0,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,1.0,1.0,1.0,1.0,0.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.98360974,-0.87134421,0.46429136,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,2.5
94662,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,3.8333333,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,46.0,5,Not at all true,3,5,Very true,Not at all true,Not at all true,6,6,6,Not at all true,5,5,Not at all true,6,6,1.0,4.0,6.0,5.25,10.5,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.4101077,-0.4315618,-0.55092037,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Disagree,2.0
98700,Agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Agree,3.5,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Agree,45.0,Very true,Not at all true,Very true,5,Very true,Not at all true,Not at all true,Very true,Very true,Very true,Not at all true,Very true,5,Not at all true,6,Very true,1.0,4.5,7.0,6.75,14.0,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4052558,-0.70331299,-0.32483244,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Agree,1.5833334
44675,Agree,Agree,Disagree,Agree,Agree,Agree,2.8888889,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,33.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,2.9166666666666665,3.4166666666666665,5.416666666666667,5.083333333333333,6.333333333333333,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.25293857,0.1111050833333332,0.486391755,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.7222222
33341,Agree,Agree,Disagree,Agree,Agree,Agree,3.222222233333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,42.333333333333336,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,3.25,3.5,5.416666666666667,5.166666666666667,5.75,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.3465018466666666,0.1669713633333333,0.1967938699999999,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.194444433333333
37396,Agree,Agree,Disagree,Agree,Agree,Agree,3.1666667,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,37.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.0,2.083333333333333,5.666666666666667,4.916666666666667,11.416666666666666,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.0608150666666666,-0.2542369366666666,-0.3856927933333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.805555566666667
65072,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.0,5,3,Very true,3,5,Not at all true,2,5,Very true,6,2,5,3,2,Somewhat true,6,2.25,3.0,5.75,5.5,9.25,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,-1.5681405,-0.014923442,0.037034526,Disagree,Disagree,Agree,Disagree,Agree,Agree,Neutral,Disagree,Agree,Agree,Disagree,Agree,2.25
37148,Agree,Agree,Disagree,Agree,Agree,Agree,3.111111133333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,37.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.0833333333333333,3.333333333333333,5.333333333333333,3.9166666666666665,7.666666666666667,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.15838269,-0.2310400933333333,0.29717182,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.4722222666666664
11910,Agree,Agree,Disagree,Agree,Agree,Agree,3.111111133333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,32.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,4.583333333333333,5.5,5.666666666666667,5.5,2.0,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.5540998966666667,0.1298870033333332,1.462748666666667,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.3888889
75438,Agree,Agree,Disagree,Agree,Agree,Agree,3.7222221666666666,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,38.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,2.833333333333333,5.083333333333333,6.583333333333333,6.5,8.833333333333334,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.0561157799999999,-0.5740771100000001,-0.65284866,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.1111111
99733,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,4.5,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,34.0,2,2,6,2,6,2,2,6,6,6,2,6,2,2,6,6,2.0,2.0,6.0,6.0,12.0,Disagree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,0.097999156,0.19588731,0.12218571,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0
