egoid,major1rc_2,major2rc_2,degreeintent_2,majorevent_2
84502,313.6666666666667,121.33333333333331,,
64090,302.0,376.6666666666667,,
52123,404.0,249.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",no
78783,200.0,173.66666666666666,"Bachelor's degree (B.A., B.S., etc.)",no
25197,109.0,501.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
35872,510.0,256.0,Ph.D or Ed.D.,no
93462,108.0,181.33333333333331,"Master's Degree (M.A., M.S., MBA, etc.)",yes
23270,129.0,512.0,"M.D., D.O., D.D.S., or D.V.M.",no
69807,109.0,501.0,J.D. (Law),no
92716,302.0,184.0,"Master's Degree (M.A., M.S., MBA, etc.)",no
66061,277.6666666666667,248.0,,
