egoid,Trust_1_5,Trust_2_5,Trust_3_5,Trust_4_5,Trust_5_5,Trust_6_5,Trust_5,lonely_1_5,lonely_2_5,lonely_3_5,lonely_4_5,lonely_5_5,lonely_6_5,lonely_7_5,lonely_8_5,lonely_9_5,lonely_10_5,lonely_11_5,lonely_12_5,lonely_13_5,lonely_14_5,lonely_15_5,selsa_rom_5,selsa_fam_5,selsa_soc_5,SelfEff_exercise_1_5,SelfEff_exercise_2_5,SelfEff_exercise_3_5,SelfEff_exercise_4_5,SelfEff_exercise_5_5,SelfEff_exercise_6_5,SelfEff_exercise_7_5,SelfEff_exercise_8_5,SelfEff_exercise_9_5,SelfEff_exercise_10_5,SelfEff_exercise_11_5,SelfEff_exercise_12_5,SelfEff_exercise_13_5,SelfEff_exercise_14_5,SelfEff_exercise_15_5,SelfEff_exercise_16_5,SelfEff_exercise_17_5,SelfEff_exercise_18_5,SelfEff_exercise_scale_5
73918,,,,,,,3.2777777666666665,,,,,,,,,,,,,,,,-0.1558584533333333,0.0690140833333333,-0.5267222,50.66666666666666,40.333333333333336,52.333333333333336,30.0,26.33333333333333,26.0,16.333333333333332,14.666666666666666,36.333333333333336,42.0,33.666666666666664,29.0,27.33333333333333,61.0,72.66666666666667,40.333333333333336,24.0,47.0,37.22222333333333
60216,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Somewhat Agree,0.14553671,1.1164306,0.71036202,100.0,51.0,7.0,59.0,56.0,59.0,94.0,84.0,40.0,100.0,78.0,78.0,100.0,100.0,80.0,50.0,100.0,68.0,72.444443
28681,,,,,,,3.499999966666667,,,,,,,,,,,,,,,,0.2366555666666666,0.0720195866666666,-0.1442285635666667,45.66666666666666,39.333333333333336,75.0,44.333333333333336,50.66666666666666,44.0,56.0,66.0,41.333333333333336,85.0,40.333333333333336,67.66666666666667,56.66666666666666,84.33333333333333,85.0,66.33333333333333,46.0,64.66666666666667,58.79629666666667
51437,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.87837046,-0.53420728,-0.91361403,80.0,100.0,100.0,19.0,100.0,84.0,100.0,63.0,17.0,99.0,90.0,100.0,80.0,100.0,100.0,22.0,81.0,100.0,79.722221
21932,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.2568357,-0.67870998,-0.49588516,60.0,80.0,100.0,40.0,80.0,100.0,100.0,50.0,30.0,75.0,10.0,10.0,70.0,83.0,100.0,34.0,1.0,99.0,62.333332
29733,,,,,,,3.1666666666666665,,,,,,,,,,,,,,,,-0.5043364598666666,0.85880714,0.7976893433333333,61.333333333333336,51.333333333333336,56.0,50.66666666666666,39.66666666666666,61.0,61.66666666666666,50.333333333333336,53.0,84.0,72.66666666666667,67.33333333333333,44.333333333333336,65.0,59.0,56.66666666666666,67.33333333333333,57.0,58.79629533333334
98206,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.0549603,-0.56929177,-0.88090104,100.0,100.0,100.0,49.0,100.0,100.0,100.0,100.0,47.0,100.0,1.0,1.0,1.0,100.0,100.0,2.0,1.0,100.0,66.777779
36385,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Somewhat Disagree,Strongly Agree,Disagree,Agree,Agree,0.46299124,0.12380203,0.11160781,29.0,22.0,72.0,34.0,34.0,34.0,34.0,34.0,72.0,60.0,23.0,73.0,39.0,61.0,80.0,37.0,34.0,77.0,47.166668
26651,,,,,,,3.2111111,,,,,,,,,,,,,,,,1.2618204000000002,-0.1724702733333333,-0.1073009399999999,33.333333333333336,47.333333333333336,49.0,48.333333333333336,54.66666666666666,39.0,58.0,57.66666666666666,55.333333333333336,53.66666666666666,46.0,50.333333333333336,36.0,45.0,73.0,50.0,55.333333333333336,62.0,50.77777866666667
54030,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,3.6666667,Disagree,Disagree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Somewhat Agree,0.07116057,-0.88675696,0.6678943,60.0,66.0,53.66666666666666,64.66666666666667,53.0,73.33333333333333,73.33333333333333,57.333333333333336,63.333333333333336,74.66666666666667,76.66666666666667,77.33333333333333,54.333333333333336,55.333333333333336,50.333333333333336,60.0,69.33333333333333,59.66666666666666,63.462962000000005
67993,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.6666667,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4706868,-0.51952112,-0.78279209,39.0,28.0,50.0,50.0,64.0,48.0,26.0,26.0,25.0,48.0,25.0,24.0,25.0,45.0,63.0,47.0,21.0,48.0,39.0
96543,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.6666667,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4225701,-0.57962638,-0.47587183,30.0,14.0,9.0,7.0,88.0,67.0,86.0,8.0,30.0,72.0,8.0,10.0,15.0,61.0,25.0,54.0,25.0,82.0,38.388889
49800,Disagree,Agree,Agree,Agree,Agree,Agree,2.6666667,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,-1.1181529,-0.65725291,0.77472335,91.0,25.0,38.0,52.0,63.0,63.0,63.0,64.0,68.0,64.0,60.0,52.0,43.0,59.0,49.0,49.0,44.0,65.0,56.222221
29296,Agree,Agree,Agree,Agree,Agree,Agree,3.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,1.3368639,0.30839828,-1.0970801,53.0,51.0,53.0,77.0,78.0,85.0,85.0,85.0,80.0,74.0,77.0,21.0,24.0,70.0,69.0,29.0,74.0,77.0,64.555557
11002,,,,,,,3.055555566666667,,,,,,,,,,,,,,,,-0.24861438,0.645686359,0.3411720266666667,45.0,41.66666666666666,56.0,35.0,39.0,50.0,52.0,35.333333333333336,33.666666666666664,77.33333333333333,63.0,42.0,51.66666666666666,65.33333333333333,73.66666666666667,42.333333333333336,51.66666666666666,62.0,50.92592633333334
72850,Agree,Agree,Disagree,Agree,Disagree,Agree,3.6666667,Strongly Agree,Strongly Agree,Disagree,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,-1.4857239,-0.73031116,1.0483958,51.0,78.0,78.0,2.0,60.0,76.0,76.0,28.0,35.0,77.0,77.0,22.0,76.0,74.0,82.0,85.0,83.0,82.0,63.444443
15134,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,3.8333333,Disagree,Disagree,Somewhat Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,0.79553539,0.14307888,-1.0446765,71.0,42.0,89.0,31.0,94.0,93.0,92.0,90.0,92.0,93.0,91.0,90.0,58.0,99.0,95.0,93.0,45.0,99.0,80.944443
69124,,,,,,,3.222222233333333,,,,,,,,,,,,,,,,0.1963841833333333,0.1703848599999999,0.2432340933333333,62.66666666666666,46.333333333333336,82.66666666666667,43.333333333333336,58.333333333333336,54.333333333333336,53.0,60.0,47.333333333333336,60.0,33.666666666666664,39.66666666666666,53.0,74.33333333333333,55.0,57.0,31.0,60.0,53.981481
42531,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.5,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4105169,-0.64319521,-0.19678096,7.0,11.0,39.0,12.0,10.0,7.0,5.0,13.0,4.0,7.0,5.0,3.0,44.0,9.0,7.0,6.0,18.0,6.0,11.833333
34062,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,3.8333333,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,1.0704432,-0.357728,-0.0097678807,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.5
18111,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.3333333,Somewhat Agree,Agree,Strongly Disagree,Agree,Agree,Somewhat Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,-0.81534779,0.42198518,0.085311383,23.0,24.0,83.0,23.0,21.0,20.0,19.0,29.0,29.0,21.0,21.0,18.0,18.0,16.0,88.0,34.0,18.0,55.0,31.111111
42646,Agree,Disagree,Disagree,Agree,Agree,Agree,3.6666667,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,0.37554762,0.50275284,-0.47079664,81.0,81.0,83.0,57.0,44.0,57.0,84.0,72.0,60.0,84.0,59.0,86.0,82.0,85.0,87.0,83.0,87.0,85.0,75.388885
63922,,,,,,,3.555555566666667,,,,,,,,,,,,,,,,0.04785911,-0.8138804433333333,0.2979790933333333,47.0,53.333333333333336,63.333333333333336,51.333333333333336,71.33333333333333,66.0,73.0,51.0,46.66666666666666,63.0,38.333333333333336,78.66666666666667,78.66666666666667,67.0,78.66666666666667,49.0,31.0,50.0,58.74074066666666
59097,Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,2.8333333,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Agree,-0.81141001,1.3871967,0.99400091,19.0,10.0,43.0,42.0,79.0,17.0,15.0,10.0,28.0,54.0,26.0,59.0,12.0,72.0,29.0,78.0,43.0,56.0,38.444443
72912,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,2.3333333,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4706868,-0.51952112,-0.78279209,18.0,20.0,19.0,18.0,18.0,17.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,82.0,83.0,53.0,22.0,50.0,29.222221
91484,,,,,,,2.7222222,,,,,,,,,,,,,,,,0.5487965868,-0.4021798833333332,-0.2791100766666667,39.333333333333336,47.66666666666666,75.66666666666667,61.66666666666666,39.0,36.333333333333336,44.0,52.66666666666666,62.66666666666666,84.66666666666667,45.66666666666666,56.333333333333336,50.66666666666666,83.33333333333333,33.666666666666664,47.333333333333336,35.0,36.333333333333336,51.77777666666666
24833,Agree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,3.6666667,Disagree,Disagree,Somewhat Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,0.74621236,0.083854921,0.15317726,78.0,59.0,90.0,68.0,90.0,89.0,89.0,77.0,45.0,89.0,60.0,35.0,39.0,90.0,76.0,47.0,47.0,90.0,69.888885
21971,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,3.3333333,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,-1.0801491,0.32555729,0.47460094,29.0,12.0,52.0,50.0,52.0,47.0,49.0,50.0,19.0,20.0,3.0,4.0,22.0,48.0,50.0,2.0,22.0,53.0,32.444443
58654,,,,,,,2.833333333333333,,,,,,,,,,,,,,,,-0.30087874,0.30732325,-0.2285346766666667,39.66666666666666,25.0,58.0,55.333333333333336,38.66666666666666,28.666666666666668,39.0,62.333333333333336,36.0,82.0,25.33333333333333,37.333333333333336,54.0,80.66666666666667,70.33333333333333,59.333333333333336,31.0,45.66666666666666,48.240740666666674
13928,,,,,,,3.2777777666666665,,,,,,,,,,,,,,,,-0.0344868216666666,-0.77538733,0.1893368366666666,35.666666666666664,32.333333333333336,80.66666666666667,46.66666666666666,81.0,58.333333333333336,31.33333333333333,52.333333333333336,53.0,65.33333333333333,28.0,31.0,39.0,68.66666666666667,69.66666666666667,40.66666666666666,30.0,71.0,50.814814000000005
84502,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Somewhat Agree,0.0016594204,-0.72855037,-0.11631055,100.0,100.0,100.0,70.0,71.0,100.0,99.0,69.0,85.0,93.0,100.0,87.0,67.0,86.0,44.0,52.0,84.0,45.0,80.666664
64090,,,,,,,3.8333333,,,,,,,,,,,,,,,,0.1378495383333333,-0.4339939353333333,-0.1336571166666666,60.0,76.33333333333333,82.33333333333333,57.66666666666666,65.33333333333333,66.33333333333333,82.0,49.66666666666666,57.66666666666666,83.66666666666667,56.0,74.66666666666667,60.66666666666666,83.0,72.0,62.66666666666666,42.333333333333336,78.66666666666667,67.27777866666666
52123,Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,4.0,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.2744895,-0.58846045,-0.83858752,1.0,1.0,19.0,19.0,39.0,27.0,35.0,25.0,34.0,41.0,21.0,10.0,22.0,38.0,9.0,30.0,18.0,50.0,24.388889
78783,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,3.6666667,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.3199372,-0.78745258,0.082587093,85.0,76.0,100.0,90.0,97.0,100.0,100.0,88.0,83.0,99.0,87.0,100.0,71.0,86.0,100.0,67.0,73.0,80.0,87.888885
25197,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,3.1666667,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,1.2386271,0.26762027,-0.76159203,90.0,70.0,95.0,60.0,95.0,100.0,80.0,65.0,90.0,95.0,75.0,69.0,85.0,95.0,90.0,80.0,60.0,95.0,82.722221
35872,Strongly Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.8333333,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.43931195,-0.49587002,-0.99824107,31.0,6.0,81.0,9.0,74.0,44.0,78.0,100.0,57.0,77.0,16.0,8.0,14.0,100.0,100.0,69.0,7.0,47.0,51.0
93462,,,,,,,2.944444433333333,,,,,,,,,,,,,,,,-0.1531176199999999,-0.4857530633333333,1.2209033433333332,40.66666666666666,49.0,47.0,27.33333333333333,30.33333333333333,44.0,42.66666666666666,24.0,29.33333333333333,37.0,26.0,31.666666666666668,28.666666666666668,46.66666666666666,68.66666666666667,39.66666666666666,20.33333333333333,44.0,37.611112
23270,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,2.6666667,Disagree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.24769238,-0.55107009,-0.8276521,95.0,96.0,97.0,53.0,70.0,70.0,86.0,87.0,50.0,99.0,78.0,84.0,50.0,92.0,91.0,93.0,96.0,95.0,82.333336
69807,,,,,,,3.1666666666666665,,,,,,,,,,,,,,,,-0.8404219999999999,1.242378346666667,0.8842693,30.666666666666668,41.333333333333336,43.66666666666666,44.333333333333336,37.0,50.0,67.0,47.0,51.66666666666666,66.33333333333333,59.0,49.333333333333336,50.0,62.66666666666666,75.0,54.66666666666666,44.333333333333336,77.0,52.833333333333336
92716,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,3.0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4706868,-0.51952112,-0.78279209,100.0,51.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,100.0,15.0,49.0,64.0,100.0,100.0,51.0,37.0,100.0,77.277779
66061,,,,,,,3.2222222,,,,,,,,,,,,,,,,-0.0858634533333333,-0.4328255866666666,-0.0426978666666667,30.0,21.0,57.66666666666666,33.666666666666664,64.33333333333333,47.333333333333336,67.0,64.66666666666667,40.0,75.33333333333333,20.33333333333333,58.66666666666666,58.66666666666666,70.66666666666667,71.33333333333333,44.0,21.666666666666668,59.333333333333336,50.31481566666668
56058,,,,,,,3.1111111,,,,,,,,,,,,,,,,0.7632789233333334,0.1901753733333333,-0.6059811933333333,32.666666666666664,29.33333333333333,49.66666666666666,24.0,25.666666666666668,30.666666666666668,20.666666666666668,15.666666666666666,29.666666666666668,77.0,27.33333333333333,12.0,14.666666666666666,72.66666666666667,46.0,26.0,21.0,35.0,32.759259
57854,,,,,,,3.555555566666667,,,,,,,,,,,,,,,,0.8262153933333334,1.16462674,-0.6685288633333334,28.0,33.333333333333336,39.66666666666666,22.33333333333333,16.0,14.666666666666666,49.0,35.333333333333336,21.33333333333333,65.66666666666667,36.333333333333336,42.66666666666666,26.0,43.0,54.333333333333336,17.0,17.0,21.0,32.370370333333334
68679,Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,2.8333333,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.2541667,-0.81759685,0.11836923,9.0,15.0,47.0,34.0,13.0,5.0,5.0,8.0,40.0,81.0,20.0,17.0,10.0,88.0,8.0,6.0,12.0,17.0,24.166666
90750,,,,,,,3.7222221666666666,,,,,,,,,,,,,,,,0.96706741,-0.6471326766666666,-0.4946146123333333,45.333333333333336,64.33333333333333,65.66666666666667,37.0,64.0,55.333333333333336,75.33333333333333,51.0,48.333333333333336,81.0,46.66666666666666,75.66666666666667,68.0,60.66666666666666,81.0,36.333333333333336,44.333333333333336,64.33333333333333,59.129628333333336
70125,Agree,Agree,Agree,Strongly Agree,Agree,Agree,3.1666667,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.59891343,-0.56682748,-0.87191498,49.0,28.0,87.0,55.0,100.0,100.0,100.0,75.0,52.0,100.0,43.0,100.0,100.0,100.0,100.0,100.0,40.0,56.0,76.944443
67192,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,2.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Somewhat Disagree,Neither Agree nor Disagree,Agree,Somewhat Disagree,Strongly Disagree,Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,0.78827083,1.7547872,1.3696182,12.0,16.0,8.0,2.0,26.0,32.0,48.0,12.0,1.0,2.0,2.0,2.0,1.0,0.0,66.0,2.0,1.0,3.0,13.111111
12029,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,2.8333333,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,-0.063670255,-0.5555923,-0.80395925,57.0,63.0,93.0,43.0,83.0,61.0,58.0,64.0,62.0,85.0,55.0,64.0,74.0,84.0,46.0,82.0,63.0,58.0,66.388885
70745,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.6666667,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,-0.1325271,-0.5523892,-0.81742036,60.0,31.0,62.0,47.0,62.0,63.0,36.0,64.0,90.0,32.0,41.0,12.0,38.0,89.0,77.0,85.0,59.0,61.0,56.055557
43255,,,,,,,3.1666666666666665,,,,,,,,,,,,,,,,-0.8678583,-0.1738422333333333,-0.39053297,20.33333333333333,50.0,43.0,29.0,33.666666666666664,34.666666666666664,42.66666666666666,32.666666666666664,45.333333333333336,55.66666666666666,44.333333333333336,20.33333333333333,24.666666666666668,64.0,72.66666666666667,51.0,36.66666666666666,68.66666666666667,42.619826
93856,Strongly Disagree,Agree,Agree,Disagree,Strongly Agree,Agree,2.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Strongly Disagree,Agree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Somewhat Agree,1.0731516,-0.92791569,2.6703343,21.0,32.0,16.0,20.0,23.0,30.0,20.0,36.0,28.0,36.0,21.0,13.0,10.0,19.0,16.0,16.0,15.0,13.0,21.388889
10237,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.1666667,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Strongly Agree,Agree,Agree,Agree,-0.52921534,0.1300059,0.2339963,84.0,86.0,80.0,67.0,83.0,84.0,55.0,81.0,80.0,80.0,91.0,72.0,80.0,70.0,63.0,71.0,65.0,88.0,76.666664
97448,Agree,Disagree,Disagree,Agree,Disagree,Agree,4.0,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,-1.4076366,-0.38246301,-0.51954448,50.0,30.0,100.0,72.0,73.0,85.0,87.0,86.0,40.0,92.0,4.0,70.0,40.0,70.0,85.0,51.0,21.0,81.0,63.166668
43603,,,,,,,3.2222222,,,,,,,,,,,,,,,,-0.8795949666666667,0.9903430466666666,0.9268452133333334,44.0,43.66666666666666,55.66666666666666,61.0,43.0,55.66666666666666,73.33333333333333,75.33333333333333,59.66666666666666,93.0,63.0,52.66666666666666,57.0,77.66666666666667,88.33333333333333,68.66666666666667,55.333333333333336,72.66666666666667,63.31481433333334
86974,,,,,,,2.8888889,,,,,,,,,,,,,,,,-0.5133157323333333,0.2067167766666666,-0.5834123566666667,41.333333333333336,33.666666666666664,29.33333333333333,51.333333333333336,28.33333333333333,31.0,25.0,25.666666666666668,25.666666666666668,26.0,32.333333333333336,33.0,26.33333333333333,59.0,53.333333333333336,26.33333333333333,31.0,45.66666666666666,33.416122666666666
89165,,,,,,,2.8888888666666666,,,,,,,,,,,,,,,,-0.3031609132,0.06445733,-0.19493026,46.333333333333336,62.66666666666666,83.0,60.333333333333336,38.0,38.0,65.33333333333333,66.66666666666667,72.66666666666667,87.66666666666667,62.333333333333336,60.66666666666666,64.0,84.0,64.33333333333333,68.66666666666667,44.333333333333336,57.333333333333336,62.57407366666666
97280,,,,,,,2.944444433333333,,,,,,,,,,,,,,,,-0.5606634598666667,0.4915285033333332,0.4131224199999999,69.33333333333333,75.0,66.66666666666667,60.66666666666666,53.333333333333336,89.33333333333333,85.66666666666667,62.0,70.0,83.0,74.0,72.33333333333333,51.66666666666666,50.66666666666666,66.66666666666667,60.333333333333336,66.66666666666667,67.66666666666667,68.05555466666667
54098,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Disagree,Agree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Somewhat Agree,0.46935818,-0.11932546,1.026206,35.0,28.0,61.0,35.0,30.0,29.0,40.0,78.0,32.0,74.0,35.0,67.0,58.0,76.0,49.0,26.0,35.0,24.0,45.111111
66156,Neither Agree nor Disagree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,3.1666667,Strongly Disagree,Strongly Disagree,Disagree,Agree,Somewhat Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Strongly Disagree,Agree,Agree,0.59759009,-0.24470274,0.6784994,20.0,10.0,100.0,30.0,50.0,50.0,50.0,30.0,10.0,50.0,0.0,5.0,15.0,15.0,80.0,5.0,0.0,40.0,31.111111
