egoid,AcademicPeriod,CourseReferenceNumber,FinalGrade
54435,201520,23065,C+
54435,201710,11313,A-
54435,201520,27690,S
54435,201620,22517,A
54435,201820,20633,B
54435,201620,23817,A
54435,201710,11083,B
54435,201620,20572,B
54435,201610,19882,A-
54435,201710,15825,A-
54435,201620,22465,A
54435,201520,21855,B+
54435,201720,22719,B
54435,201820,23288,A-
54435,201820,23272,A
54435,201820,24538,A
54435,201820,25184,B+
54435,201710,10147,B
54435,201610,11087,B
54435,201720,22716,B
54435,201610,20450,A-
54435,201610,11206,B
54435,201620,30565,S
54435,201520,20184,B-
54435,201810,14930,A
54435,201600,3399,S
54435,201510,11897,B+
54435,201810,12697,B+
54435,201510,20432,A
54435,201620,23306,B+
54435,201520,26230,B+
54435,201510,12269,A-
54435,201810,11254,A-
54435,201510,12207,A-
54435,201520,22126,C
54435,201510,13327,C+
54435,201620,22036,S
54435,201810,14514,S
54435,201610,17609,B-
54435,201520,30332,A
54435,201810,11335,B
54435,201510,12802,B+
54435,201720,22711,A-
54435,201710,11309,A-
54435,201810,13090,A-
54435,201720,22720,B+
38293,201610,20559,B+
38293,201510,18035,A-
38293,201820,21582,A
38293,201620,29418,B+
38293,201710,20470,A
38293,201520,21765,B-
38293,201610,17846,A
38293,201720,22659,A
38293,201620,22034,B
38293,201720,26799,C
38293,201610,12145,C+
38293,201520,22130,B-
38293,201520,20517,B+
38293,201810,14032,A
38293,201710,19939,B
38293,201610,10497,C+
38293,201510,12211,B+
38293,201710,17314,B-
38293,201520,30334,A
38293,201710,15963,A
38293,201620,24054,A
38293,201820,27092,A
38293,201810,11029,A
38293,201720,25097,A-
38293,201620,21204,A-
38293,201510,19627,B+
38293,201720,30629,B+
38293,201520,26443,B
38293,201820,27824,A
38293,201810,15178,A
38293,201510,13329,B
38293,201520,21343,C
38293,201820,24841,A
38293,201710,21031,A-
38293,201810,17269,A
38293,201710,10019,A
38293,201510,14213,A
38293,201510,20475,A
38293,201620,29419,A
38293,201610,20560,B
33785,201720,27032,A
33785,201620,20014,B+
33785,201720,21437,A
33785,201810,11708,A
33785,201720,20333,A-
33785,201710,19939,A-
33785,201820,31048,A-
33785,201820,31180,A-
33785,201610,17696,A-
33785,201610,11267,B+
33785,201810,12620,A
33785,201810,11201,A
33785,201620,23865,B
33785,201710,10853,B
33785,201510,11903,A-
33785,201510,20420,A
33785,201710,20195,A-
33785,201610,20560,A-
33785,201610,10207,A
33785,201910,19461,
33785,201820,20015,A-
33785,201910,12139,
33785,201620,29419,A
33785,201520,26443,A
33785,201520,29742,A-
33785,201720,23088,A-
33785,201520,29082,B+
33785,201910,20316,
33785,201720,22660,B
33785,201520,22159,B
33785,201510,19555,A
33785,201520,20859,B-
33785,201720,30618,A-
33785,201510,13328,B
33785,201510,18028,A-
33785,201710,11861,A
33785,201910,15293,
33785,201820,20831,A
33785,201820,27264,A
33785,201510,10695,B
33785,201520,30291,A
33785,201620,21835,A-
33785,201810,12040,A
33785,201620,29418,B+
33785,201810,17268,A
33785,201820,31146,A
33785,201810,11323,B+
33785,201810,15516,A
33785,201710,14826,A-
33785,201710,10865,A
33785,201610,10496,A-
33785,201610,20712,B+
33785,201910,11158,
33785,201620,21204,B+
33785,201910,17195,
33785,201820,31163,S
44310,201620,20832,S
44310,201810,15618,A-
44310,201510,11489,A-
44310,201610,20652,A-
44310,201720,21912,S
44310,201720,21253,A
44310,201820,24543,A
44310,201820,22817,A
44310,201520,20517,A-
44310,201610,18117,S
44310,201620,21825,B-
44310,201720,29845,B+
44310,201610,15327,B-
44310,201520,25242,B
44310,201720,29631,A-
44310,201620,23147,B
44310,201510,15727,B
44310,201620,25238,B+
44310,201520,23557,A-
44310,201520,26310,A
44310,201710,20697,S
44310,201610,12110,B+
44310,201710,20505,A-
44310,201810,17017,S
44310,201520,30176,A-
44310,201810,16182,B
44310,201810,16483,B+
44310,201520,29520,A-
44310,201520,27690,S
44310,201810,11882,S
44310,201520,30285,A
44310,201810,16484,B+
44310,201600,3399,S
44310,201710,19669,A-
44310,201610,13682,B-
44310,201810,16191,B
44310,201820,21614,A-
44310,201510,20632,A
44310,201710,20510,A
44310,201720,29632,A
44310,201710,19654,A
44310,201820,27210,A
44310,201510,20482,A
44310,201620,23575,B
44310,201610,17309,B+
44310,201810,18754,A-
44310,201710,19631,A-
44310,201610,14541,B+
44310,201810,16565,A-
44310,201620,24054,A
44310,201710,19629,B+
44310,201720,23635,A-
44310,201820,27189,A-
44310,201720,21910,S
44310,201720,29853,B
44310,201510,17267,A
44310,201720,29623,B+
44310,201710,12224,A
44310,201510,11375,A
31294,201510,14715,A
31294,201520,20184,B+
31294,201720,23937,A
31294,201610,14395,A
31294,201810,17372,S
31294,201710,15599,A
31294,201810,17216,A
31294,201610,14806,A
31294,201620,23460,A-
31294,201620,24764,A-
31294,201710,15402,A
31294,201510,15621,A
31294,201610,20502,S
31294,201620,20572,A-
31294,201720,23371,S
31294,201720,24385,A-
31294,201710,12809,A
31294,201610,12505,A
31294,201810,14777,A
31294,201520,23066,A
31294,201510,15869,A
31294,201820,20138,A
31294,201720,29757,A
31294,201710,15265,A
31294,201820,31360,A
31294,201610,20512,A
31294,201720,29561,B
31294,201610,11087,A
31294,201820,30492,A
31294,201620,23264,A
31294,201520,21566,A
31294,201620,21241,A
31294,201510,15988,A
31294,201620,23866,A
31294,201820,30520,A
31294,201520,30324,A
31294,201520,29243,A
31294,201620,22463,A
31294,201520,27279,A
31294,201710,13155,S
31294,201510,13327,A-
31294,201810,13821,A
31294,201810,14188,A
31294,201720,22278,A
31294,201610,14056,A
31294,201610,13476,A
31294,201510,20452,A
92339,201520,25506,A
92339,201520,29088,A
92339,201820,30801,A-
92339,201820,30555,A-
92339,201620,24763,A
92339,201820,30791,A
92339,201610,11423,A-
92339,201620,29255,A
92339,201620,27252,A
92339,201510,14051,A
92339,201620,29649,B+
92339,201510,10928,A
92339,201710,19727,A-
92339,201510,21139,A-
92339,201520,24634,A-
92339,201720,28289,B+
92339,201510,11374,A
92339,201520,30361,A
92339,201810,19674,A-
92339,201810,15439,A
92339,201720,22533,A-
92339,201810,19731,A
92339,201720,28450,A-
92339,201510,20445,A
92339,201710,18132,A
92339,201610,13685,A-
92339,201710,17814,A-
92339,201810,18881,A
92339,201610,17865,A
92339,201710,16709,A
92339,201820,27052,A-
92339,201510,11489,A-
92339,201620,20334,A-
92339,201720,31359,A-
92339,201520,29967,S
92339,201710,20780,A-
92339,201520,21732,A
92339,201620,21806,S
92339,201610,14931,A-
92339,201720,31295,A-
92339,201520,29032,A-
92339,201810,18869,A
92339,201620,21370,S
63419,201810,14064,B-
63419,201820,23710,B
63419,201710,10784,B-
63419,201710,11083,B
63419,201510,13328,C+
63419,201520,30297,A
63419,201810,15233,A
63419,201810,19724,A-
63419,201720,26203,A
63419,201610,10134,A
63419,201520,29670,A
63419,201620,27021,B
63419,201710,20621,A
63419,201620,20417,A
63419,201820,22571,S
63419,201510,12204,A-
63419,201620,24925,A
63419,201720,23020,A-
63419,201600,3990,B
63419,201720,23023,A
63419,201620,20043,B
63419,201610,12174,A-
63419,201710,10129,A
63419,201710,14468,B+
63419,201520,21898,A-
63419,201820,23711,B
63419,201720,30259,A-
63419,201610,11356,A
63419,201510,10148,A
63419,201610,17608,A
63419,201810,10125,A
63419,201520,25322,A
63419,201520,22126,C+
63419,201710,13243,A-
63419,201720,26068,A
63419,201510,10676,C+
63419,201720,23063,A-
63419,201610,17611,B
63419,201510,11651,B
63419,201820,25509,A
63419,201620,22905,B+
63419,201520,20184,B+
63419,201510,12268,A-
63419,201510,20411,A
63419,201620,24793,A-
63419,201520,21897,C
63419,201820,31289,A
63419,201510,11535,B+
63419,201610,14056,A
63419,201600,3989,A-
63419,201810,19035,B
63419,201720,25719,B+
63419,201810,13828,A
63419,201610,12178,C+
91313,201810,15418,A
91313,201520,20880,A
91313,201610,12004,A-
91313,201810,13469,A-
91313,201610,12732,A-
91313,201610,15198,A
91313,201520,20210,B+
91313,201720,25537,B-
91313,201520,29369,A
91313,201720,25878,A
91313,201810,19636,B+
91313,201510,13879,A-
91313,201820,27829,A
91313,201520,26616,A-
91313,201720,25995,A
91313,201520,22130,B+
91313,201510,19488,A-
91313,201620,23299,A-
91313,201610,15622,B
91313,201710,12837,A
91313,201820,21634,A
91313,201710,12830,S
91313,201810,14535,A
91313,201510,14225,B-
91313,201720,24889,A
91313,201620,24783,B+
91313,201610,12144,B-
91313,201720,23533,B+
91313,201510,19703,A-
91313,201820,24453,A
91313,201710,11887,A
91313,201820,30330,A
91313,201620,21669,B-
91313,201510,12211,B+
91313,201810,15421,A-
91313,201710,21386,A
91313,201810,10596,S
91313,201710,21367,A-
91313,201710,12833,A
91313,201620,20096,A-
91313,201820,25291,A
91313,201620,22525,B
91313,201510,20436,A
91313,201520,30315,A
64296,201720,24994,S
64296,201820,31300,A
64296,201720,24066,B+
64296,201510,15055,S
64296,201710,11878,A
64296,201520,29778,A
64296,201510,11726,C+
64296,201610,20025,A
64296,201620,27059,A
64296,201800,2045,S
64296,201900,3555,A
64296,201510,18286,A
64296,201720,27369,A
64296,201810,15507,A
64296,201610,14887,A
64296,201820,21033,A
64296,201900,2958,A-
64296,201900,2679,A
64296,201710,12210,A
64296,201620,21675,C
64296,201810,20118,A
64296,201610,18117,S
64296,201720,21567,A-
64296,201520,21765,B+
64296,201520,22159,B+
64296,201620,21035,A
64296,201610,11322,A
64296,201620,21503,S
64296,201610,11872,A-
64296,201720,24889,A
64296,201510,12216,A-
64296,201810,15616,A
64296,201520,21135,C
64296,201710,11884,A
64296,201510,20462,A
64296,201900,2663,A
64296,201900,2668,A
64296,201520,30301,A
64296,201900,2677,A
64296,201820,23116,A
64296,201620,29834,A
64296,201520,20807,A
64296,201720,30794,A
64296,201800,2915,A
64296,201710,11872,A
64296,201810,15625,A-
64296,201510,19626,A
64296,201620,27345,A
64296,201800,3489,S
64296,201710,11882,A
64296,201900,2655,A
64296,201610,20131,A
64296,201820,24467,A
64296,201510,13329,B
77036,201510,13328,B-
77036,201610,16741,B
77036,201810,12690,A
77036,201610,11889,A-
77036,201710,15838,B-
77036,201620,30216,B
77036,201510,18036,B+
77036,201710,10019,B
77036,201710,11239,B-
77036,201820,24045,A
77036,201610,16364,A
77036,201510,11691,A-
77036,201520,23676,C+
77036,201820,22801,A
77036,201720,25269,B-
77036,201720,26094,A
77036,201810,15520,B
77036,201710,12025,S
77036,201810,14847,B
77036,201700,3896,B
77036,201610,18377,A
77036,201510,20458,A
77036,201720,25266,C+
77036,201620,22036,S
77036,201620,23924,D
77036,201610,10496,B-
77036,201610,19789,A
77036,201720,25267,B
77036,201520,26444,A-
77036,201810,14848,A
77036,201710,11753,A
77036,201810,16848,B-
77036,201520,22683,B
77036,201620,20188,B+
77036,201510,15271,A-
77036,201820,24484,B
77036,201720,20636,A-
77036,201720,23062,A
77036,201810,14845,B
77036,201620,26635,B+
77036,201620,25325,A-
77036,201610,12191,S
77036,201710,11923,B+
77036,201710,13221,A
77036,201710,11151,B
77036,201520,30323,A
77036,201820,21398,B+
77036,201610,12144,C
77036,201620,23309,A
77036,201520,21765,B
77036,201720,30626,B-
77036,201510,12212,B-
77036,201820,25381,B
77036,201700,3903,A
33953,201610,20131,A-
33953,201710,11770,A
33953,201520,25242,B
33953,201710,12137,A
33953,201610,11653,S
33953,201610,17608,A-
33953,201610,16528,S
33953,201520,30285,A
33953,201510,19561,A
33953,201620,24054,A-
33953,201810,14198,A
33953,201720,24826,A
33953,201620,21671,B+
33953,201810,16734,A
33953,201520,20674,A
33953,201510,11489,B
33953,201710,13149,A
33953,201720,25038,A
33953,201820,28029,A
33953,201520,25189,A
33953,201720,27333,A-
33953,201510,12205,C+
33953,201710,14653,S
33953,201720,25036,A-
33953,201520,23557,A-
33953,201620,20029,B+
33953,201820,30234,A
33953,201510,18285,A
33953,201510,14225,C-
33953,201810,14925,A
33953,201720,30180,A
33953,201610,16513,B+
33953,201820,29809,A
33953,201610,11345,B+
33953,201810,12742,A-
33953,201810,17163,S
33953,201710,16123,A
33953,201520,22240,S
33953,201510,20482,A
33953,201520,29935,A-
33953,201620,24329,A-
33953,201620,23577,A
33953,201610,11432,A-
33953,201710,20987,A
82986,201520,21343,C
82986,201900,3043,A
82986,201820,20742,S
82986,201710,20209,A-
82986,201710,20543,S
82986,201610,11237,C+
82986,201720,20186,B
82986,201820,29959,A-
82986,201620,23930,B+
82986,201510,14225,B-
82986,201900,3037,A
82986,201720,21265,A-
82986,201610,10496,C+
82986,201810,11559,B+
82986,201710,11187,B+
82986,201520,30330,A
82986,201810,14062,A
82986,201900,3806,A
82986,201820,27442,A-
82986,201710,12327,A-
82986,201810,19435,A
82986,201610,12145,C+
82986,201720,22048,A-
82986,201720,21166,B
82986,201820,26088,B+
82986,201820,20166,A
82986,201510,20825,S
82986,201910,13741,
82986,201810,10527,A
82986,201610,20652,A-
82986,201720,21670,B
82986,201620,23929,A
82986,201610,10642,S
82986,201520,23677,B+
82986,201910,20341,
82986,201510,11536,A
82986,201520,26165,S
82986,201620,23259,C+
82986,201810,12055,A
82986,201710,13613,A-
82986,201620,30578,A
82986,201810,19946,A
82986,201520,22326,B
82986,201620,22943,A
82986,201510,10558,A-
82986,201710,10025,B+
82986,201710,12002,A-
82986,201520,26448,B
82986,201520,20571,A-
82986,201620,26998,A
82986,201720,30697,S
82986,201810,12711,A
82986,201510,20473,A
82986,201720,22273,A
82986,201710,10542,A
82986,201820,20861,B-
82986,201720,21734,A-
82986,201900,3807,A
82986,201820,23319,A
82986,201610,13468,C-
82986,201720,20180,A
82986,201510,12421,B+
82986,201710,11018,B
38610,201520,25490,S
38610,201720,29547,A
38610,201510,20451,A
38610,201520,21135,B
38610,201600,2111,S
38610,201820,31996,A
38610,201610,11872,B+
38610,201510,14290,A
38610,201710,17279,A
38610,201510,13329,A
38610,201620,30395,S
38610,201610,14074,A
38610,201720,20931,A
38610,201710,19972,A
38610,201820,24084,A
38610,201720,27886,S
38610,201620,25346,A
38610,201620,23822,A
38610,201610,14893,A
38610,201710,18070,A
38610,201610,15073,S
38610,201520,25200,B+
38610,201710,19664,S
38610,201710,15973,A
38610,201710,13768,A
38610,201510,11900,A
38610,201810,15956,A
38610,201720,25312,A-
38610,201610,14278,A
38610,201720,26039,A
38610,201720,29736,A
38610,201710,10766,A
38610,201810,18968,A
38610,201620,22540,A
38610,201600,3910,S
38610,201620,24858,A
38610,201820,30465,A
38610,201820,31252,V
38610,201610,11778,A-
38610,201520,20369,A-
38610,201620,25068,S
38610,201710,11682,S
38610,201520,30353,A
38610,201620,30425,S
38610,201520,21765,A
38610,201620,30304,S
38610,201620,25468,A
38610,201510,11726,B+
38610,201810,16429,A
38610,201720,29899,A
38610,201810,13132,A
38610,201510,10730,A
38610,201520,24049,A
77711,201510,11729,A
77711,201510,17155,A-
77711,201510,11318,A
77711,201710,10349,A
77711,201820,30549,A
77711,201700,3217,S
77711,201810,19415,A-
77711,201710,19667,A
77711,201610,16998,A
77711,201510,10391,A
77711,201620,20746,A
77711,201710,10840,A
77711,201810,10347,A
77711,201810,12736,A
77711,201820,21170,A
77711,201520,21102,A
77711,201710,11926,A
77711,201720,20224,A
77711,201520,30296,A
77711,201520,21063,A
77711,201620,23924,A
77711,201610,13730,A
77711,201610,14541,A
77711,201510,20389,A
77711,201510,14179,A
77711,201520,23557,A
77711,201820,29855,P
77711,201720,25304,A
77711,201610,13511,A
77711,201720,29840,A-
77711,201820,30393,A
77711,201820,31324,A
77711,201520,21750,B+
77711,201620,23593,A
77711,201710,15794,A
77711,201520,24616,A
77711,201720,27159,A
77711,201620,21825,A
77711,201810,19636,A
77711,201610,18191,A
77711,201820,21613,S
77711,201720,29642,A
77711,201610,12111,A
77711,201620,24783,A
17020,201620,21204,A-
17020,201810,19480,A
17020,201510,13329,C
17020,201520,20222,A-
17020,201610,20559,B-
17020,201520,22641,A
17020,201810,14525,A
17020,201510,11691,A-
17020,201510,16150,B+
17020,201720,27988,S
17020,201720,30724,A-
17020,201710,10853,C-
17020,201610,17846,A
17020,201510,14078,C+
17020,201720,28032,A-
17020,201620,29833,A-
17020,201820,24394,A-
17020,201820,31146,A
17020,201620,29419,A
17020,201820,21582,A
17020,201610,10497,B-
17020,201520,22130,B+
17020,201510,21096,A
17020,201520,23840,C
17020,201810,11029,B+
17020,201810,14524,B
17020,201520,30315,A
17020,201710,13214,B+
17020,201710,19555,B+
17020,201820,24984,A-
17020,201820,24841,A
17020,201610,12146,C+
17020,201710,19938,A
17020,201720,27987,B-
17020,201520,23059,A
17020,201610,20560,B+
17020,201710,19941,A-
17020,201620,29096,C+
17020,201510,18034,A-
17020,201810,10126,B+
17020,201620,29418,B
48676,201820,28464,A
48676,201810,16302,A-
48676,201810,14064,B+
48676,201520,23065,B
48676,201510,11883,B+
48676,201620,23265,A
48676,201720,31224,A
48676,201620,23460,B+
48676,201710,11269,A
48676,201400,3385,S
48676,201610,20774,A
48676,201720,31432,A
48676,201710,14108,A
48676,201620,25955,A
48676,201820,31552,A-
48676,201810,12317,A
48676,201520,29935,A
48676,201610,16513,A-
48676,201610,13475,A
48676,201510,10676,B-
48676,201610,10493,A-
48676,201510,14225,B
48676,201520,25187,A-
48676,201720,31324,A-
48676,201620,21318,A
48676,201520,30367,A
48676,201810,19918,A
48676,201610,14056,B+
48676,201800,3982,B
48676,201710,11083,A-
48676,201610,16528,S
48676,201820,31424,A
48676,201720,31434,B+
48676,201710,10784,B+
48676,201810,13096,B+
48676,201620,20138,A-
48676,201510,20473,A
48676,201620,26393,A-
48676,201720,31307,A
48676,201620,24325,A
48676,201510,13629,B
48676,201620,27518,A
48676,201520,21376,A
48676,201520,21900,A
48676,201510,14587,A
48676,201620,20906,B
48676,201710,20682,A
48676,201520,21897,B
48676,201610,13471,B+
48676,201810,19040,A
48676,201710,11648,A
48676,201820,23971,S
48676,201510,11490,A-
48676,201710,11268,B
48676,201820,29917,A
29885,201520,25833,A-
29885,201810,16302,B+
29885,201610,11433,B+
29885,201510,20408,A
29885,201520,30284,A
29885,201620,23310,A-
29885,201610,10088,A
29885,201610,17610,B+
29885,201620,23299,B+
29885,201710,14547,A
29885,201510,11490,B
29885,201610,11809,B+
29885,201710,16084,A
29885,201620,20390,B+
29885,201610,11264,B
29885,201820,30914,A
29885,201620,23619,A-
29885,201720,29990,B+
29885,201820,23050,A-
29885,201720,25513,A
29885,201810,15578,A
29885,201710,20622,A-
29885,201720,29424,A-
29885,201520,29463,A-
29885,201620,29514,A-
29885,201510,19485,B
29885,201810,11549,A
29885,201720,27336,A
29885,201810,19364,A-
29885,201720,25330,B+
29885,201710,20327,B
29885,201510,15871,B-
29885,201710,17752,A
29885,201520,23065,C+
29885,201510,11896,A-
29885,201510,13329,C+
29885,201520,26026,A-
29885,201610,11653,S
29885,201520,20092,A-
29885,201820,30333,B-
79167,201520,25670,A
79167,201510,10148,A
79167,201620,26930,A
79167,201710,21474,A
79167,201510,10584,B
79167,201810,10125,A
79167,201620,29307,A-
79167,201720,20397,A
79167,201720,25228,B
79167,201720,26068,A
79167,201700,2908,S
79167,201810,16607,B+
79167,201610,10134,A
79167,201510,20441,A
79167,201710,15506,A
79167,201610,14787,B+
79167,201520,30339,A
79167,201510,11900,A-
79167,201710,12664,A
79167,201520,24404,A-
79167,201520,25322,A
79167,201510,10083,B+
79167,201610,14892,A
79167,201520,26099,A-
79167,201510,14344,B
79167,201720,29516,A
79167,201610,11738,A
79167,201710,17692,A
79167,201820,29855,A
79167,201520,25661,A
79167,201810,10128,A
79167,201620,27000,B+
79167,201710,12659,A
79167,201820,24129,B+
79167,201720,29894,A-
79167,201810,14781,S
79167,201710,21424,A-
79167,201810,10107,S
79167,201620,20334,A
79167,201810,16300,A
79167,201520,23216,A-
79167,201820,26401,S
79167,201820,25509,A
