egoid,grade,course,AcademicPeriod
21090,4.0,29703,201720
21090,4.0,30280,201520
21090,3.7,30347,201720
21090,4.0,26253,201820
21090,4.0,21765,201520
21090,4.0,21204,201620
21090,4.0,20560,201610
21090,4.0,10497,201610
21090,4.0,10557,201510
21090,4.0,10853,201710
21090,4.0,11029,201810
21090,4.0,11290,201510
21090,4.0,11518,201610
21090,3.7,11906,201510
21090,4.0,12807,201510
21090,4.0,14526,201510
21090,4.0,21026,201710
21090,4.0,15788,201810
21090,4.0,17243,201710
21090,4.0,19478,201810
21090,4.0,19559,201610
21090,4.0,19939,201710
21090,4.0,20205,201720
21090,4.0,20417,201510
21090,4.0,20451,201610
21090,4.0,20559,201610
21090,4.0,15516,201810
21380,3.7,21727,201520
21380,3.7,21318,201820
21380,4.0,21135,201520
21380,3.3,20451,201620
21380,4.0,20559,201720
21380,4.0,20462,201510
21380,4.0,21765,201520
21380,3.3,20595,201720
21380,4.0,22162,201520
21380,4.0,26441,201520
21380,4.0,24481,201820
21380,4.0,25206,201620
21380,4.0,20111,201720
21380,3.3,26791,201720
21380,4.0,27082,201620
21380,4.0,29831,201620
21380,4.0,30270,201520
21380,4.0,30443,201820
21380,4.0,31046,201820
21380,4.0,23259,201620
21380,4.0,19485,201510
21380,3.3,20509,201720
21380,4.0,17897,201710
21380,4.0,10365,201610
21380,4.0,10557,201510
21380,4.0,10821,201710
21380,3.3,11169,201710
21380,4.0,11237,201610
21380,3.7,11726,201510
21380,4.0,12079,201810
21380,4.0,12241,201510
21380,4.0,13468,201610
21380,4.0,10132,201710
21380,3.3,14630,201710
21380,3.7,14167,201810
21380,4.0,17846,201610
21380,4.0,17708,201510
21380,4.0,17267,201710
21380,3.7,18715,201810
21380,3.0,16105,201810
21380,4.0,15174,201810
21380,4.0,14886,201610
21380,4.0,16107,201810
21887,4.0,22645,201720
21887,4.0,22678,201520
21887,4.0,22814,201820
21887,4.0,23497,201520
21887,4.0,23557,201520
21887,4.0,24769,201620
21887,4.0,25368,201820
21887,4.0,25615,201720
21887,3.3,26450,201620
21887,4.0,26712,201720
21887,4.0,27044,201620
21887,4.0,29305,201620
21887,3.7,29678,201520
21887,4.0,29853,201820
21887,4.0,30302,201520
21887,3.7,31282,201720
21887,4.0,22162,201720
21887,4.0,25670,201520
21887,4.0,29293,201620
21887,4.0,20413,201510
21887,3.0,19773,201710
21887,3.3,19854,201810
21887,3.7,10076,201710
21887,4.0,10167,201610
21887,3.7,10405,201510
21887,3.7,11374,201510
21887,3.7,11950,201710
21887,3.7,12156,201610
21887,4.0,12908,201710
21887,4.0,11738,201610
21887,3.0,14051,201510
21887,3.0,14446,201810
21887,3.7,14890,201610
21887,3.3,14999,201710
21887,4.0,18208,201510
21887,3.3,18867,201810
21887,4.0,19351,201810
21887,3.3,13902,201510
21887,4.0,19565,201610
21932,3.3,21424,201720
21932,3.7,21318,201820
21932,4.0,21063,201520
21932,4.0,20451,201620
21932,3.0,20559,201720
21932,3.7,20509,201720
21932,4.0,22080,201620
21932,4.0,20571,201520
21932,4.0,23259,201620
21932,4.0,30338,201520
21932,4.0,25335,201820
21932,4.0,25659,201520
21932,3.7,25737,201620
21932,4.0,26446,201520
21932,4.0,26448,201620
21932,4.0,26747,201720
21932,3.3,26791,201720
21932,4.0,30443,201820
21932,4.0,25182,201520
21932,4.0,19722,201610
21932,4.0,20409,201510
21932,3.0,18715,201810
21932,3.7,18916,201810
21932,4.0,10019,201710
21932,4.0,10405,201510
21932,3.3,11115,201810
21932,3.7,11169,201710
21932,4.0,11670,201810
21932,4.0,12154,201610
21932,4.0,13329,201510
21932,3.7,13468,201610
21932,3.7,11170,201710
21932,3.7,14630,201710
21932,4.0,14890,201610
21932,4.0,15871,201510
21932,4.0,15934,201710
21932,3.3,16105,201810
21932,3.7,16361,201610
21932,4.0,16427,201710
21932,4.0,18035,201510
21932,3.7,14606,201510
21932,3.7,18070,201710
21971,3.3,23937,201720
21971,3.7,23711,201820
21971,3.0,23673,201520
21971,4.0,23262,201620
21971,3.7,21166,201720
21971,4.0,22466,201620
21971,4.0,21307,201710
21971,4.0,24085,201620
21971,2.3,23066,201520
21971,4.0,24197,201820
21971,4.0,30309,201520
21971,3.7,24797,201620
21971,3.7,24825,201820
21971,4.0,24878,201820
21971,3.7,25394,201620
21971,4.0,25524,201620
21971,4.0,25835,201520
21971,3.0,29561,201720
21971,4.0,29759,201720
21971,4.0,30260,201720
21971,4.0,21003,201710
21971,4.0,24491,201820
21971,3.0,20572,201620
21971,3.3,23260,201620
21971,4.0,20445,201520
21971,4.0,10158,201610
21971,3.7,10388,201510
21971,3.3,11087,201610
21971,4.0,11206,201610
21971,4.0,11766,201710
21971,4.0,13147,201710
21971,3.0,13471,201610
21971,4.0,13472,201610
21971,4.0,13821,201810
21971,4.0,14198,201810
21971,4.0,13111,201810
21971,3.7,14458,201810
21971,3.3,14561,201610
21971,3.7,15734,201510
21971,3.7,15869,201510
21971,4.0,16445,201810
21971,4.0,20461,201510
21971,4.0,16472,201810
21971,4.0,16691,201710
21971,3.3,19486,201510
21971,3.7,20210,201520
21971,3.0,14225,201510
22138,4.0,23263,201620
22138,4.0,23066,201520
22138,3.0,22844,201820
22138,3.3,22800,201820
22138,3.7,22665,201520
22138,4.0,20088,201620
22138,4.0,21903,201520
22138,4.0,21897,201520
22138,3.7,21728,201520
22138,4.0,20407,201510
22138,3.7,23460,201620
22138,4.0,22176,201720
22138,4.0,24302,201620
22138,4.0,30335,201520
22138,3.7,24708,201720
22138,4.0,26335,201620
22138,3.7,26393,201620
22138,4.0,26474,201720
22138,4.0,26712,201720
22138,4.0,26931,201520
22138,3.7,27520,201620
22138,4.0,27584,201520
22138,4.0,30199,201820
22138,4.0,30210,201820
22138,4.0,19938,201610
22138,3.3,30378,201620
22138,4.0,31289,201820
22138,4.0,24681,201720
22138,4.0,19226,201810
22138,3.7,29597,201620
22138,4.0,18400,201610
22138,4.0,19217,201810
22138,4.0,1171,201700
22138,3.0,2068,201700
22138,4.0,3694,201700
22138,4.0,3917,201600
22138,4.0,10391,201510
22138,3.0,10676,201510
22138,3.7,10908,201610
22138,3.7,11083,201710
22138,3.7,11268,201710
22138,4.0,11269,201710
22138,4.0,11489,201510
22138,3.7,11729,201510
22138,4.0,3451,201600
22138,3.3,12087,201510
22138,3.7,16454,201710
22138,4.0,15607,201810
22138,4.0,15290,201610
22138,3.0,14882,201710
22138,3.7,14806,201610
22138,4.0,17425,201610
22138,4.0,14448,201610
22138,3.7,14225,201510
22138,4.0,13475,201610
22138,4.0,13444,201810
22138,4.0,13296,201710
22138,4.0,14729,201810
22138,4.0,11742,201610
22408,4.0,22278,201720
22408,4.0,23067,201520
22408,3.7,22460,201620
22408,4.0,20472,201510
22408,4.0,21166,201720
22408,4.0,20861,201820
22408,3.3,20572,201620
22408,4.0,23264,201620
22408,3.7,21484,201620
22408,3.7,23460,201620
22408,3.3,29033,201520
22408,4.0,24099,201520
22408,4.0,24607,201520
22408,3.7,25909,201620
22408,3.0,27177,201820
22408,3.3,28131,201820
22408,3.0,29561,201720
22408,4.0,29759,201720
22408,3.3,30069,201620
22408,4.0,30314,201520
22408,4.0,20445,201520
22408,3.7,30531,201820
22408,3.3,23937,201720
22408,3.7,20050,201820
22408,4.0,18675,201710
22408,4.0,19706,201510
22408,3.7,19900,201810
22408,4.0,10818,201810
22408,4.0,11087,201610
22408,4.0,11204,201610
22408,3.7,11489,201510
22408,3.3,11778,201610
22408,4.0,12174,201610
22408,4.0,12809,201710
22408,3.3,13329,201510
22408,4.0,13476,201610
22408,4.0,11872,201810
22408,4.0,13826,201810
22408,4.0,14451,201810
22408,4.0,14806,201610
22408,4.0,14837,201510
22408,3.7,15260,201510
22408,4.0,15402,201710
22408,4.0,15737,201710
22408,4.0,15776,201710
22408,4.0,16677,201610
22408,4.0,13821,201810
22408,4.0,16851,201810
22688,4.0,20423,201510
22688,4.0,20357,201620
22688,3.7,20308,201820
22688,4.0,20184,201520
22688,4.0,18031,201510
22688,4.0,19478,201810
22688,4.0,18962,201810
22688,4.0,18036,201610
22688,4.0,20487,201810
22688,4.0,20014,201620
22688,4.0,21204,201620
22688,4.0,30286,201520
22688,3.7,22326,201520
22688,4.0,22362,201620
22688,4.0,22932,201520
22688,4.0,23066,201520
22688,4.0,23260,201620
22688,4.0,24447,201820
22688,4.0,25335,201820
22688,4.0,26448,201520
22688,4.0,28494,201820
22688,4.0,17696,201610
22688,4.0,21323,201620
22688,4.0,15877,201510
22688,4.0,3698,201600
22688,4.0,13479,201610
22688,4.0,14225,201510
22688,4.0,102,201750
22688,4.0,103,201750
22688,4.0,104,201750
22688,4.0,105,201750
22688,4.0,106,201750
22688,4.0,111,201750
22688,4.0,112,201750
22688,4.0,113,201750
22688,4.0,114,201750
22688,4.0,240,201750
22688,4.0,101,201750
22688,4.0,10788,201610
22688,4.0,10886,201810
22688,4.0,11267,201610
22688,4.0,12154,201610
22688,4.0,12384,201510
22688,3.3,12421,201510
22688,4.0,12473,201810
22688,4.0,12493,201610
22688,3.3,13470,201610
22688,4.0,3695,201600
22842,3.3,30661,201820
22842,3.3,21204,201620
22842,1.7,20861,201820
22842,3.0,20859,201520
22842,2.7,20357,201620
22842,2.0,20502,201720
22842,4.0,20485,201510
22842,2.7,21323,201620
22842,4.0,20625,201710
22842,2.0,22080,201620
22842,2.7,26792,201720
22842,3.3,23674,201520
22842,3.0,24916,201820
22842,2.7,25768,201720
22842,2.3,26033,201720
22842,3.3,27037,201520
22842,2.7,28958,201520
22842,4.0,29726,201720
22842,3.7,30347,201520
22842,3.0,20308,201820
22842,1.0,22158,201520
22842,2.3,20014,201620
22842,4.0,30320,201820
22842,3.3,18036,201610
22842,3.7,3712,201600
22842,2.3,10496,201610
22842,1.0,10758,201810
22842,4.0,10886,201810
22842,1.7,11184,201710
22842,3.0,11185,201710
22842,1.0,11267,201610
22842,3.3,11344,201610
22842,3.7,11381,201710
22842,4.0,3696,201600
22842,1.0,12154,201610
22842,3.0,11564,201810
22842,3.3,18034,201510
22842,3.3,17696,201610
22842,3.7,15524,201810
22842,3.7,19957,201710
22842,2.7,14225,201510
22842,2.7,13849,201810
22842,4.0,12527,201510
22842,2.7,12215,201510
22842,3.3,14537,201710
22897,3.7,20222,201520
22897,4.0,20470,201510
22897,4.0,20649,201620
22897,3.7,20650,201620
22897,4.0,20794,201720
22897,4.0,20859,201520
22897,4.0,20977,201710
22897,3.7,21140,201620
22897,3.7,21363,201720
22897,4.0,22338,201720
22897,3.7,22484,201720
22897,4.0,25288,201820
22897,4.0,27239,201820
22897,3.7,27279,201520
22897,4.0,29894,201720
22897,3.7,29913,201820
22897,3.7,30324,201520
22897,4.0,20216,201620
22897,3.3,21765,201520
22897,4.0,25673,201520
22897,3.0,20188,201620
22897,3.7,18033,201510
22897,3.3,19487,201510
22897,4.0,3896,201700
22897,4.0,3903,201700
22897,3.3,10004,201710
22897,4.0,10206,201610
22897,3.7,11674,201810
22897,4.0,11676,201810
22897,3.7,11756,201710
22897,4.0,11758,201710
22897,3.0,10788,201610
22897,3.7,12432,201810
22897,3.3,11892,201610
22897,3.7,15244,201510
22897,3.3,14890,201610
22897,3.7,13970,201610
22897,3.7,15877,201510
22897,3.7,13327,201510
22897,3.0,12442,201610
22897,3.7,13862,201810
23253,3.7,23710,201820
23253,3.3,21727,201520
23253,4.0,21841,201620
23253,1.0,21897,201520
23253,3.7,21901,201520
23253,3.7,22127,201520
23253,3.0,22278,201720
23253,3.3,23063,201720
23253,2.3,23066,201520
23253,3.7,23749,201720
23253,3.7,31032,201820
23253,4.0,24297,201620
23253,3.7,24812,201620
23253,3.7,25427,201820
23253,3.0,25858,201620
23253,3.7,27519,201620
23253,3.7,29809,201620
23253,4.0,30340,201520
23253,4.0,31031,201820
23253,4.0,21521,201720
23253,4.0,23973,201720
23253,4.0,21101,201510
23253,2.7,26393,201620
23253,3.0,19916,201610
23253,3.3,11736,201610
23253,3.7,11872,201710
23253,4.0,11878,201710
23253,4.0,11882,201710
23253,3.7,20102,201520
23253,3.7,11884,201710
23253,2.7,11969,201510
23253,4.0,12205,201510
23253,3.7,12210,201710
23253,4.0,13425,201810
23253,2.3,10676,201510
23253,4.0,14429,201610
23253,4.0,14610,201510
23253,2.7,14877,201610
23253,3.7,14891,201610
23253,4.0,14931,201810
23253,4.0,15233,201810
23253,3.3,15616,201810
23253,3.3,17608,201610
23253,4.0,18285,201510
23253,3.3,19035,201810
23253,2.7,14225,201510
23270,4.0,23264,201620
23270,4.0,23066,201520
23270,4.0,22460,201620
23270,4.0,20374,201620
23270,4.0,20709,201520
23270,4.0,20572,201620
23270,4.0,20465,201510
23270,4.0,23460,201620
23270,4.0,20906,201620
23270,4.0,23629,201720
23270,4.0,24376,201620
23270,4.0,23711,201820
23270,4.0,23933,201620
23270,4.0,23937,201720
23270,4.0,24841,201820
23270,4.0,25198,201520
23270,4.0,27023,201720
23270,4.0,29689,201520
23270,4.0,30693,201720
23270,4.0,20369,201520
23270,3.3,23676,201520
23270,4.0,17986,201710
23270,4.0,30322,201520
23270,4.0,17286,201810
23270,3.7,10730,201510
23270,4.0,17820,201510
23270,4.0,10784,201710
23270,4.0,11083,201710
23270,4.0,11087,201610
23270,4.0,11204,201610
23270,4.0,11268,201710
23270,4.0,11431,201610
23270,4.0,11900,201510
23270,4.0,12212,201510
23270,3.7,11269,201710
23270,4.0,12567,201710
23270,4.0,15112,201810
23270,4.0,12336,201810
23270,4.0,14225,201510
23270,4.0,14056,201610
23270,4.0,14806,201610
23270,4.0,13695,201810
23270,4.0,13476,201610
23270,4.0,12760,201610
23270,4.0,13821,201810
23518,0.0,24449,201820
23518,4.0,21438,201710
23518,2.0,21675,201620
23518,3.7,21734,201720
23518,3.7,21759,201520
23518,0.0,23703,201820
23518,3.7,23939,201620
23518,2.7,25830,201720
23518,2.7,31158,201820
23518,4.0,27165,201620
23518,3.3,29034,201520
23518,3.0,29553,201720
23518,4.0,29670,201520
23518,3.7,30347,201520
23518,3.3,30432,201720
23518,4.0,30927,201720
23518,1.7,31055,201820
23518,3.7,25851,201620
23518,2.3,21063,201520
23518,3.7,21399,201710
23518,4.0,20652,201610
23518,2.0,21035,201620
23518,3.7,10091,201510
23518,4.0,10158,201610
23518,3.7,11322,201610
23518,3.7,11535,201510
23518,4.0,11887,201710
23518,3.0,11906,201810
23518,3.7,12401,201610
23518,2.7,12722,201810
23518,3.0,11378,201510
23518,1.7,13328,201510
23518,3.7,14814,201810
23518,2.7,15624,201810
23518,0.0,16115,201810
23518,3.7,18517,201710
23518,4.0,19714,201610
23518,3.7,20404,201510
23518,3.7,12835,201710
23518,3.7,20571,201520
24883,3.7,22098,201520
24883,4.0,21785,201620
24883,3.7,21782,201620
24883,3.7,21486,201720
24883,4.0,21242,201620
24883,4.0,20911,201720
24883,4.0,21092,201510
24883,4.0,20898,201820
24883,4.0,20859,201520
24883,4.0,22360,201620
24883,4.0,21166,201720
24883,4.0,22361,201620
24883,4.0,30351,201520
24883,4.0,23310,201820
24883,4.0,23625,201720
24883,3.7,23674,201520
24883,4.0,24261,201620
24883,3.7,24337,201620
24883,4.0,25673,201520
24883,4.0,27001,201720
24883,4.0,29521,201520
24883,3.7,30370,201820
24883,4.0,30870,201820
24883,4.0,20853,201720
24883,4.0,22599,201720
24883,4.0,20186,201720
24883,4.0,30393,201820
24883,3.3,19797,201710
24883,4.0,20043,201620
24883,4.0,10136,201710
24883,4.0,10641,201610
24883,4.0,11039,201810
24883,3.7,11187,201710
24883,3.7,11345,201610
24883,4.0,11553,201710
24883,3.7,11628,201710
24883,4.0,11883,201610
24883,4.0,12197,201610
24883,3.7,12491,201610
24883,4.0,12493,201610
24883,4.0,10130,201810
24883,3.7,13250,201710
24883,4.0,18803,201810
24883,4.0,18033,201510
24883,4.0,17158,201810
24883,3.7,13028,201810
24883,4.0,15244,201510
24883,4.0,15995,201510
24883,4.0,13979,201710
24883,4.0,13826,201810
24883,4.0,13821,201810
24883,4.0,13630,201510
24883,4.0,13328,201510
24883,3.7,14888,201610
25197,4.0,22130,201520
25197,3.7,21782,201620
25197,4.0,21741,201520
25197,4.0,21411,201820
25197,4.0,20526,201720
25197,3.7,21007,201720
25197,3.0,20861,201820
25197,4.0,20562,201620
25197,4.0,22464,201620
25197,4.0,21014,201710
25197,4.0,23066,201520
25197,3.7,26172,201620
25197,3.3,23840,201520
25197,4.0,25346,201620
25197,4.0,25819,201720
25197,4.0,26024,201820
25197,4.0,26038,201720
25197,4.0,26613,201520
25197,4.0,27829,201820
25197,3.3,30069,201620
25197,4.0,30305,201520
25197,4.0,30628,201720
25197,4.0,20496,201820
25197,4.0,23819,201620
25197,4.0,20476,201510
25197,3.7,18030,201510
25197,4.0,19946,201810
25197,4.0,3870,201700
25197,4.0,3972,201700
25197,4.0,20224,201720
25197,4.0,10808,201710
25197,4.0,11087,201610
25197,3.7,11656,201810
25197,4.0,12214,201510
25197,4.0,12507,201610
25197,4.0,13329,201510
25197,4.0,13457,201810
25197,4.0,13471,201610
25197,4.0,13472,201610
25197,4.0,10083,201710
25197,4.0,14054,201610
25197,4.0,14164,201710
25197,4.0,14278,201610
25197,4.0,14598,201710
25197,4.0,14606,201510
25197,4.0,15504,201810
25197,4.0,15727,201510
25197,4.0,16956,201710
25197,4.0,17982,201610
25197,4.0,18966,201810
25197,4.0,13768,201710
25495,4.0,23673,201720
25495,3.7,23671,201720
25495,3.3,23629,201620
25495,3.7,22881,201620
25495,3.0,23594,201620
25495,3.3,23103,201720
25495,4.0,24235,201620
25495,3.7,30972,201820
25495,3.0,24919,201820
25495,3.7,30100,201520
25495,4.0,25609,201720
25495,4.0,26376,201720
25495,4.0,29447,201520
25495,3.3,29618,201520
25495,4.0,30257,201520
25495,3.7,30387,201820
25495,4.0,30795,201820
25495,3.7,30830,201820
25495,3.7,22519,201620
25495,3.7,25242,201520
25495,3.7,20775,201620
25495,3.7,15687,201810
25495,3.7,20457,201510
25495,3.7,20762,201520
25495,3.7,10081,201710
25495,2.3,10657,201610
25495,2.3,11129,201610
25495,3.7,11180,201710
25495,3.7,11691,201510
25495,3.7,12212,201510
25495,3.0,12926,201710
25495,3.7,13925,201510
25495,4.0,11895,201510
25495,4.0,15154,201510
25495,3.7,19565,201610
25495,3.7,14788,201810
25495,4.0,17385,201710
25495,3.7,15914,201710
25495,4.0,18835,201810
25495,4.0,15578,201810
25495,3.0,15327,201610
25495,3.3,15321,201610
25495,3.7,15590,201810
25548,3.7,22932,201520
25548,4.0,20222,201520
25548,4.0,20423,201510
25548,3.7,20451,201620
25548,3.7,21318,201820
25548,4.0,21765,201520
25548,3.7,22518,201720
25548,4.0,22943,201720
25548,4.0,30265,201520
25548,4.0,23259,201620
25548,3.7,23840,201520
25548,3.7,24301,201720
25548,4.0,24786,201820
25548,3.7,25221,201620
25548,4.0,27082,201620
25548,4.0,27484,201520
25548,4.0,28299,201720
25548,3.7,20026,201510
25548,2.3,22992,201720
25548,4.0,18715,201810
25548,3.7,20122,201620
25548,4.0,17960,201710
25548,4.0,18258,201710
25548,4.0,3259,201700
25548,3.7,3260,201700
25548,4.0,10558,201510
25548,4.0,10697,201510
25548,3.7,11157,201710
25548,4.0,11169,201710
25548,3.3,11237,201610
25548,4.0,11895,201510
25548,4.0,10662,201610
25548,4.0,13327,201510
25548,3.7,13468,201610
25548,4.0,13970,201610
25548,4.0,15174,201810
25548,4.0,16105,201810
25548,4.0,16107,201810
25548,4.0,17266,201710
25548,4.0,12079,201810
25548,4.0,17267,201710
26272,3.7,22098,201520
26272,3.7,22048,201720
26272,3.7,21899,201520
26272,3.3,21897,201520
26272,4.0,20582,201520
26272,4.0,21436,201820
26272,4.0,20911,201720
26272,3.7,20455,201610
26272,3.3,22278,201720
26272,3.3,21747,201520
26272,3.7,22360,201620
26272,4.0,28403,201820
26272,4.0,22388,201820
26272,4.0,22396,201820
26272,4.0,22943,201620
26272,4.0,24054,201620
26272,4.0,25279,201820
26272,4.0,26008,201720
26272,4.0,27001,201720
26272,4.0,27046,201620
26272,3.7,30123,201820
26272,3.3,30333,201520
26272,4.0,20436,201510
26272,3.0,30392,201520
26272,4.0,20399,201620
26272,3.7,22361,201620
26272,3.7,20043,201620
26272,3.7,20186,201720
26272,3.7,10388,201510
26272,4.0,10391,201510
26272,3.7,10676,201510
26272,4.0,10792,201810
26272,3.7,10859,201610
26272,4.0,11100,201610
26272,3.7,11169,201710
26272,4.0,11187,201710
26272,4.0,11559,201810
26272,4.0,11566,201510
26272,4.0,11969,201510
26272,4.0,10025,201710
26272,4.0,12369,201510
26272,3.3,12491,201610
26272,4.0,12492,201610
26272,4.0,13821,201810
26272,4.0,13886,201610
26272,4.0,14606,201710
26272,4.0,14814,201810
26272,4.0,14873,201710
26272,4.0,14942,201710
26272,4.0,19204,201810
26272,4.0,20028,201810
26272,3.7,12178,201610
26320,3.7,23483,201520
26320,4.0,23059,201520
26320,4.0,23008,201720
26320,4.0,20951,201520
26320,4.0,22218,201720
26320,3.0,21827,201620
26320,3.3,21081,201620
26320,3.0,23575,201620
26320,4.0,22219,201720
26320,3.7,24114,201820
26320,3.3,25410,201820
26320,4.0,24723,201720
26320,3.3,25239,201620
26320,3.7,25241,201520
26320,4.0,25303,201820
26320,4.0,26801,201620
26320,3.3,28958,201520
26320,3.3,29845,201820
26320,4.0,30345,201520
26320,4.0,31318,201720
26320,4.0,20692,201610
26320,4.0,24663,201720
26320,4.0,20439,201510
26320,3.7,29955,201820
26320,3.3,19746,201610
26320,3.3,10798,201710
26320,3.3,11028,201610
26320,3.3,11214,201710
26320,3.7,11336,201610
26320,3.0,11377,201510
26320,3.7,12110,201610
26320,3.3,12248,201710
26320,3.3,14463,201810
26320,3.3,14866,201810
26320,4.0,15154,201510
26320,4.0,10070,201710
26320,4.0,15430,201810
26320,3.0,15327,201610
26320,3.7,19668,201710
26320,3.7,18308,201510
26320,3.3,17887,201710
26320,4.0,19811,201810
26320,3.3,16865,201810
26320,3.3,16182,201810
26320,3.0,15814,201510
26320,3.0,15727,201510
26320,3.0,16869,201810
26857,3.7,21550,201710
26857,4.0,21551,201710
26857,4.0,21552,201710
26857,4.0,21582,201820
26857,2.3,22158,201520
26857,4.0,22641,201820
26857,4.0,22659,201720
26857,4.0,24634,201520
26857,4.0,24761,201820
26857,4.0,24789,201620
26857,4.0,26441,201520
26857,4.0,26021,201720
26857,4.0,26558,201620
26857,3.3,26799,201720
26857,4.0,29117,201520
26857,4.0,29418,201620
26857,4.0,29419,201620
26857,4.0,30047,201720
26857,4.0,30330,201520
26857,4.0,21547,201710
26857,4.0,31910,201820
26857,3.3,25377,201820
26857,4.0,27264,201820
26857,4.0,21204,201620
26857,3.7,20859,201520
26857,4.0,21546,201710
26857,4.0,3675,201700
26857,3.7,3690,201600
26857,4.0,3899,201600
26857,4.0,4084,201800
26857,2.7,10497,201610
26857,4.0,11704,201510
26857,4.0,11708,201810
26857,3.7,12215,201510
26857,3.3,13327,201510
26857,3.7,3029,201700
26857,4.0,15515,201810
26857,4.0,14032,201810
26857,4.0,20560,201610
